timestamp,date,region,magnitude,place,detail_url
2024-04-10T10:50:52.078000Z,2024-04-10,Alaska,2.9,"202 km SSE of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mx8h
2024-04-10T18:34:03.724000Z,2024-04-10,Alaska,3.1,"240 km SE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mb8p
2024-04-11T07:36:37.914000Z,2024-04-11,Alaska,3.9,"81 km WNW of Nikiski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244ot78al
2024-04-11T10:51:20.876000Z,2024-04-11,Alaska,3.2,"42 km W of Nanwalek, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244ov2pdm
2024-04-11T12:31:51.798000Z,2024-04-11,Alaska,2.6,"36 km ESE of Cantwell, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244ow5cts
2024-04-11T14:12:26.253000Z,2024-04-11,Alaska,3.5,"86 km SE of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mxn6
2024-04-11T16:45:39.580000Z,2024-04-11,Alaska,2.7,"15 km E of Susitna North, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244oym2b5
2024-04-12T01:30:38.192000Z,2024-04-12,Alaska,2.7,"29 km NW of Beluga, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244qd4otp
2024-04-12T06:23:57.480000Z,2024-04-12,California,2.66,"8 km NE of Gilroy, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74033106
2024-04-12T17:55:58.555000Z,2024-04-12,Alaska,3.1,"64 km WSW of Dutch Harbor, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mygq
2024-04-12T18:21:42.120000Z,2024-04-12,California,2.67,"10 km ESE of Red Bluff, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74033331
2024-04-12T18:30:08.999000Z,2024-04-12,Alaska,4.0,"75 km SSE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000md6s
2024-04-12T18:33:32.370000Z,2024-04-12,Alaska,2.8,"88 km SSE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mygt
2024-04-12T19:24:48.360000Z,2024-04-12,California,2.61,"2 km SE of Long Beach, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40711856
2024-04-13T02:17:11.378000Z,2024-04-13,Alaska,3.0,"99 km SE of Old Harbor, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244s16p4q
2024-04-13T05:19:29.447000Z,2024-04-13,Alaska,2.7,"90 km SSE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244s2zekk
2024-04-13T13:45:17.580000Z,2024-04-13,California,3.13,"4 km WSW of West Bishop, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74033731
2024-04-13T16:08:38.390000Z,2024-04-13,California,3.81,"13 km NNE of Borrego Springs, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40712344
2024-04-13T20:05:25.557000Z,2024-04-13,Alaska,2.6,"74 km WSW of Lake Minchumina, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244sbtw29
2024-04-13T20:10:44.991000Z,2024-04-13,Alaska,4.2,"6 km ESE of Susitna North, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244sbv01f
2024-04-13T21:24:05.516000Z,2024-04-13,Alaska,2.6,"175 km SW of Akhiok, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244scjco7
2024-04-14T01:31:40.736000Z,2024-04-14,Alaska,2.9,"149 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mycp
2024-04-14T03:12:51.458000Z,2024-04-14,Alaska,2.7,"56 km WNW of Ninilchik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244tpaf66
2024-04-14T03:58:03.469000Z,2024-04-14,Alaska,3.6,"85 km SSW of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mc06
2024-04-14T06:47:36.280000Z,2024-04-14,California,2.64,"21 km N of Ridgecrest, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40712608
2024-04-14T12:13:56Z,2024-04-14,California,2.58,"28 km E of Primo Tapia, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40712680
2024-04-14T13:09:28.069000Z,2024-04-14,Alaska,2.6,"39 km S of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000my9l
2024-04-14T14:00:50.271000Z,2024-04-14,Alaska,2.8,"54 km WSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mcc9
2024-04-14T19:57:03.280000Z,2024-04-14,California,2.92,"17 km SW of Westley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74034331
2024-04-14T22:38:33.618000Z,2024-04-14,Alaska,2.5,"80 km SSE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000my9m
2024-04-14T22:49:12.067000Z,2024-04-14,Alaska,2.9,"10 km SSE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000my9n
2024-04-15T05:22:23.508000Z,2024-04-15,Alaska,2.7,"34 km NNW of Cold Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myjg
2024-04-15T07:46:48.835000Z,2024-04-15,Alaska,3.1,"232 km SE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mc54
2024-04-15T08:02:28.762000Z,2024-04-15,Alaska,3.1,"227 km SE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myjj
2024-04-15T09:32:38.989000Z,2024-04-15,Alaska,3.5,"62 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mc5l
2024-04-15T19:13:27.477000Z,2024-04-15,Alaska,3.4,"56 km ENE of Pedro Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244vmcv71
2024-04-15T19:18:39.222000Z,2024-04-15,Alaska,2.6,"17 km SW of Salcha, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244vmdyr3
2024-04-15T19:47:10.460000Z,2024-04-15,Alaska,2.9,"67 km SSE of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myrc
2024-04-15T21:02:58.239000Z,2024-04-15,Alaska,2.5,"37 km NW of Valdez, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244vnhfwx
2024-04-15T21:42:20.165000Z,2024-04-15,Alaska,3.0,"79 km ESE of Ugashik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244vnpxjs
2024-04-15T23:11:20.104000Z,2024-04-15,Alaska,3.0,"161 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myrd
2024-04-15T23:28:39.299000Z,2024-04-15,Alaska,2.9,"163 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myrk
2024-04-16T01:38:52.074000Z,2024-04-16,Alaska,2.6,"56 km SSW of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mye2
2024-04-16T02:54:40.799000Z,2024-04-16,Alaska,3.1,"132 km SSE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mye3
2024-04-16T03:08:41.690000Z,2024-04-16,California,2.9,"45 km W of Petrolia, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74035086
2024-04-16T07:24:34.089000Z,2024-04-16,Alaska,3.0,"103 km ESE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mye5
2024-04-16T09:06:26.452000Z,2024-04-16,Alaska,2.7,"115 km ESE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myeb
2024-04-16T10:14:45.709000Z,2024-04-16,Alaska,2.5,"38 km NNE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mye6
2024-04-16T10:29:52.609000Z,2024-04-16,Alaska,2.9,"214 km SSE of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myed
2024-04-16T10:51:11.422000Z,2024-04-16,Alaska,2.8,"55 km S of Ugashik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244x4rfck
2024-04-16T12:07:03.237000Z,2024-04-16,Alaska,3.2,"138 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mcdk
2024-04-16T13:57:04.590000Z,2024-04-16,Alaska,2.6,"118 km S of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myva
2024-04-16T15:19:10.650000Z,2024-04-16,California,2.83,"0 km SSW of View Park-Windsor Hills, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40714024
2024-04-16T15:23:03.890000Z,2024-04-16,California,3.35,"10 km NNE of Coso Junction, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40714048
2024-04-16T15:23:26.400000Z,2024-04-16,California,3.91,"9 km NNE of Coso Junction, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40714056
2024-04-16T15:25:40Z,2024-04-16,California,3.24,"10 km NNE of Coso Junction, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40714072
2024-04-16T17:02:57.619000Z,2024-04-16,Alaska,2.6,"6 km SW of Chuathbaluk, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244x8n21m
2024-04-16T17:43:11.770000Z,2024-04-16,California,3.43,"10 km NE of Coso Junction, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40714288
2024-04-16T20:08:15.958000Z,2024-04-16,Alaska,2.5,"74 km NNE of Petersville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244xagjww
2024-04-16T20:14:05.200000Z,2024-04-16,Alaska,2.5,"43 km WNW of Ninilchik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0244xahtbn
2024-04-16T20:33:07.964000Z,2024-04-16,Alaska,4.2,"165 km S of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mcif
2024-04-16T20:33:54.801000Z,2024-04-16,Alaska,3.4,"169 km S of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myvc
2024-04-16T23:15:18.617000Z,2024-04-16,Alaska,2.6,"227 km SSE of Akhiok, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myvf
2024-04-17T10:19:43.893000Z,2024-04-17,Alaska,2.5,"91 km SSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mymk
2024-04-17T15:55:58.510000Z,2024-04-17,California,2.61,"2 km SSE of Long Beach, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40715384
2024-04-17T15:56:21.370000Z,2024-04-17,California,2.64,"13 km S of Rancho Palos Verdes, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40715392
2024-04-18T02:34:20.959000Z,2024-04-18,Alaska,2.8,"169 km ESE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myw1
2024-04-18T02:54:26.507000Z,2024-04-18,Alaska,2.6,"81 km ESE of Yakutat, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02450b3bmo
2024-04-18T08:01:31.067000Z,2024-04-18,Alaska,2.5,"56 km ESE of King Salmon, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02450ecku2
2024-04-18T09:34:01.538000Z,2024-04-18,Alaska,2.6,"58 km E of Pedro Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02450f50p9
2024-04-18T10:41:25.639000Z,2024-04-18,Alaska,2.7,"239 km E of Kaktovik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02450fs09z
2024-04-18T11:28:27.440000Z,2024-04-18,California,2.67,"1 km E of Prattville, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74036506
2024-04-18T13:21:25.520000Z,2024-04-18,California,2.62,"6 km NW of Belden, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74036546
2024-04-18T16:20:08.758000Z,2024-04-18,Alaska,2.6,"73 km SSE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02450j82zw
2024-04-18T17:10:36.793000Z,2024-04-18,Alaska,2.9,"114 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mz9y
2024-04-18T19:19:18.140000Z,2024-04-18,California,4.32,"11 km S of Bodfish, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40549375
2024-04-18T19:39:39.993000Z,2024-04-18,Alaska,3.1,"16 km S of Nelson Lagoon, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mts3
2024-04-18T20:31:48.480000Z,2024-04-18,Alaska,3.5,"12 km NE of Susitna North, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02450lo8sv
2024-04-18T21:19:39.581000Z,2024-04-18,Alaska,3.4,"20 km SSW of Petersville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02450m734y
2024-04-19T03:43:51.659000Z,2024-04-19,Alaska,3.2,"123 km ESE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mtzd
2024-04-19T04:51:42.330000Z,2024-04-19,California,3.16,"11 km SSW of Bodfish, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40550039
2024-04-19T05:04:19.674000Z,2024-04-19,Alaska,3.0,"139 km ESE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mz13
2024-04-19T07:27:33.350000Z,2024-04-19,Alaska,4.6,"159 km SE of Chignik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak024521g2jy
2024-04-19T09:30:43.685000Z,2024-04-19,Alaska,2.6,"85 km N of Karluk, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak024522nln8
2024-04-19T12:05:45.727000Z,2024-04-19,California,2.9,"28 km SSE of Mina, Nevada",https://earthquake.usgs.gov/earthquakes/eventpage/nn00876461
2024-04-19T12:41:45.641000Z,2024-04-19,Alaska,4.2,"48 km SW of Buckland, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak024524i9ge
2024-04-19T15:33:02.774000Z,2024-04-19,Alaska,3.1,"54 km NNW of Petersville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245268rrg
2024-04-19T18:59:05.590000Z,2024-04-19,California,2.7,"14 km WNW of Progreso, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40551231
2024-04-19T20:04:01.642000Z,2024-04-19,Alaska,3.0,"37 km ENE of Larsen Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245291pd9
2024-04-19T20:44:18.514000Z,2024-04-19,Alaska,3.5,south of Alaska,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mz38
2024-04-19T22:56:37.060000Z,2024-04-19,Alaska,2.5,"104 km SSE of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mz39
2024-04-20T01:42:59.696000Z,2024-04-20,Alaska,3.4,"8 km W of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mddu
2024-04-20T07:39:57.514000Z,2024-04-20,Alaska,3.2,"15 km W of Anchor Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02453p21ci
2024-04-20T08:37:28.042000Z,2024-04-20,California,2.8,"29 km SE of Mina, Nevada",https://earthquake.usgs.gov/earthquakes/eventpage/nn00876556
2024-04-20T09:07:25.436000Z,2024-04-20,Alaska,3.0,"26 km SSE of Skwentna, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02453q1z64
2024-04-20T11:23:21.314000Z,2024-04-20,Alaska,2.6,"14 km W of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mdh3
2024-04-20T13:04:37.433000Z,2024-04-20,Alaska,2.7,"57 km SSW of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzd6
2024-04-20T21:34:04.532000Z,2024-04-20,Alaska,3.4,"27 km NNW of Petersville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02453xcx8i
2024-04-21T02:20:28.660000Z,2024-04-21,California,2.56,"21 km SSE of Somes Bar, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74038426
2024-04-21T06:54:05.527000Z,2024-04-21,Alaska,2.8,"23 km WNW of Ferry, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02455c320p
2024-04-21T07:23:49.300000Z,2024-04-21,Alaska,4.1,"130 km WNW of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mdlt
2024-04-21T07:56:34.080000Z,2024-04-21,California,2.51,"12 km SSW of Arvin, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40553447
2024-04-21T09:50:05.056000Z,2024-04-21,Alaska,2.5,"48 km ESE of Chignik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02455dui22
2024-04-21T13:00:39.806000Z,2024-04-21,Alaska,2.5,"171 km SSE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0l8
2024-04-21T13:18:41.915000Z,2024-04-21,Alaska,2.8,"136 km SSE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0ky
2024-04-21T17:15:44.534000Z,2024-04-21,Alaska,2.9,"110 km SE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0l1
2024-04-21T18:39:17.990000Z,2024-04-21,California,2.54,"15 km SW of Corcoran, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74038746
2024-04-21T19:39:15.210000Z,2024-04-21,California,2.62,"2 km NNW of The Geysers, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74038771
2024-04-21T20:50:37.141000Z,2024-04-21,Alaska,2.7,"99 km SSE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0l3
2024-04-21T21:13:22.003000Z,2024-04-21,Alaska,2.6,"15 km W of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mv03
2024-04-21T21:14:17.157000Z,2024-04-21,Alaska,2.5,"56 km S of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0l4
2024-04-21T22:23:37.570000Z,2024-04-21,Alaska,2.6,"96 km N of Karluk, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02455lfewh
2024-04-22T01:36:31.753000Z,2024-04-22,Alaska,2.6,"204 km SE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n04a
2024-04-22T04:30:50.700000Z,2024-04-22,California,2.98,"7 km NW of The Geysers, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74038961
2024-04-22T04:30:55.704000Z,2024-04-22,Alaska,3.0,"72 km SSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n046
2024-04-22T09:09:30.300000Z,2024-04-22,Alaska,2.6,"51 km WNW of Cantwell, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245715413
2024-04-22T09:10:34.888000Z,2024-04-22,Alaska,3.9,"37 km ESE of Holy Cross, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245715c1d
2024-04-22T13:34:21.498000Z,2024-04-22,Alaska,2.6,"60 km WSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mv02
2024-04-22T13:37:28.183000Z,2024-04-22,Alaska,3.4,"53 km N of Juneau, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak024573oubh
2024-04-23T04:20:39.171000Z,2024-04-23,Alaska,2.8,"35 km NE of Susitna North, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02458lro25
2024-04-23T07:37:49.177000Z,2024-04-23,Alaska,2.5,"32 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n04l
2024-04-23T10:57:26.873000Z,2024-04-23,Alaska,2.7,"69 km SSE of Chignik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02458pk68f
2024-04-23T13:34:30.306000Z,2024-04-23,Alaska,2.7,"10 km SW of Point MacKenzie, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02458r7jsl
2024-04-23T17:08:33.290000Z,2024-04-23,California,3.27,"49 km SW of Rosarito, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40556087
2024-04-23T18:01:37.530000Z,2024-04-23,Alaska,2.8,"87 km SSW of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0lt
2024-04-23T20:38:36.466000Z,2024-04-23,Alaska,2.6,"7 km SW of Point MacKenzie, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02458vegch
2024-04-23T23:55:49.553000Z,2024-04-23,Alaska,2.6,"27 km WNW of Anchor Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak02458xafcx
2024-04-24T00:03:19.710000Z,2024-04-24,California,2.77,"48 km WSW of Rosarito, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40556479
2024-04-24T02:28:14.319000Z,2024-04-24,Alaska,2.5,"112 km E of Chignik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245a85t53
2024-04-24T06:57:42.855000Z,2024-04-24,Alaska,2.5,"122 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0lh
2024-04-24T09:35:50.376000Z,2024-04-24,Alaska,2.5,"68 km ENE of Ugashik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245acdf3v
2024-04-24T11:41:18.310000Z,2024-04-24,California,2.84,"16 km E of Seven Trees, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74040256
2024-04-24T12:55:03.390000Z,2024-04-24,California,2.82,"49 km WSW of Rosarito, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40556871
2024-04-24T12:59:08.020000Z,2024-04-24,California,3.34,"50 km SW of Rosarito, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40556879
2024-04-24T13:28:45.861000Z,2024-04-24,Alaska,2.9,"85 km E of King Salmon, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245aepn5t
2024-04-24T13:35:34.790000Z,2024-04-24,California,3.1,"42 km WNW of Petrolia, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74040296
2024-04-24T14:44:42.427000Z,2024-04-24,California,2.6,"35 km ENE of Schurz, Nevada",https://earthquake.usgs.gov/earthquakes/eventpage/nn00876791
2024-04-24T15:26:11.984000Z,2024-04-24,Alaska,2.5,"37 km WSW of Skwentna, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245afw0be
2024-04-24T20:51:18.540000Z,2024-04-24,California,2.5,"46 km WSW of Rosarito, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40557415
2024-04-24T21:04:40.704000Z,2024-04-24,Alaska,2.5,"84 km WSW of Kivalina, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245ajbyhy
2024-04-24T21:08:34.974000Z,2024-04-24,Alaska,3.6,"110 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n06b
2024-04-24T21:08:59.690000Z,2024-04-24,Alaska,3.5,"114 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mvte
2024-04-24T23:26:51.190000Z,2024-04-24,California,2.72,"30 km SE of Bodie, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc74040551
2024-04-25T03:08:20.603000Z,2024-04-25,Alaska,2.8,"76 km ESE of Egegik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245bw6bd2
2024-04-25T05:00:15.843000Z,2024-04-25,Alaska,3.1,"140 km ESE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mw10
2024-04-25T08:16:56.239000Z,2024-04-25,Alaska,2.6,"42 km NNE of Aleneva, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245bz79wz
2024-04-25T08:53:30.404000Z,2024-04-25,Alaska,2.7,"26 km NE of Akhiok, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245bzf5zg
2024-04-25T13:44:56.865000Z,2024-04-25,Alaska,3.2,"31 km ESE of Halibut Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245c2cg04
2024-04-25T13:54:23.631000Z,2024-04-25,Alaska,2.5,"13 km SSW of Karluk, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245c2eioa
2024-04-25T15:13:15.041000Z,2024-04-25,Alaska,2.6,"31 km NNW of Valdez, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245c3cks9
2024-04-25T15:30:05.466000Z,2024-04-25,Alaska,3.4,"27 km ENE of Larsen Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245c3g78y
2024-04-25T16:02:45.452000Z,2024-04-25,Alaska,2.6,"29 km SSE of Minto, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245c3vpw8
2024-04-25T17:13:17.720000Z,2024-04-25,California,2.61,"47 km SW of Rosarito, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40558191
2024-04-25T20:16:01.912000Z,2024-04-25,Alaska,3.4,"255 km SE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mtu9
2024-04-26T06:48:08.123000Z,2024-04-26,Alaska,2.6,"117 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mnnm
2024-04-26T10:09:31.011000Z,2024-04-26,Alaska,2.8,"284 km SE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mnnr
2024-04-26T11:19:31.760000Z,2024-04-26,California,2.75,"5 km NW of Delta, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40558943
2024-04-26T11:37:33.946000Z,2024-04-26,Alaska,2.6,"148 km ESE of Chignik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245doncqc
2024-04-26T11:47:14.540000Z,2024-04-26,Alaska,2.6,"9 km SE of Nikolaevsk, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245doph61
2024-04-26T15:04:44.266000Z,2024-04-26,Alaska,2.7,"72 km SE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mnlm
2024-04-26T16:18:34.005000Z,2024-04-26,Alaska,2.7,"106 km WNW of Emmonak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245drigyw
2024-04-26T23:13:24.522000Z,2024-04-26,Alaska,3.1,"96 km SE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mnls
2024-04-27T00:02:28.677000Z,2024-04-27,Alaska,2.8,"146 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mnxm
2024-04-27T00:02:38.463000Z,2024-04-27,Alaska,3.1,"48 km SSE of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000muef
2024-04-27T00:30:47.319000Z,2024-04-27,Alaska,3.0,"99 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mnxh
2024-04-27T04:32:55.100000Z,2024-04-27,Alaska,2.5,"58 km W of Anchor Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0245f7zns3
